,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
28,0.5,*results_full_domain_appears_MapsLocations,10,10,0.45,0.2,0.7,3.5,20,GOP,DEM,0.02414327299606557,Target Corporation,DEM
29,0.1,results_full_domain_appears_MapsLocations,10,10,0.95,1.0,0.9,1.11,20,GOP,DEM,0.34343639613791366,Chevrolet,GOP
30,0.4,results_full_domain_appears_MapsLocations,10,10,0.7,0.5,0.9,1.8,20,GOP,DEM,0.05773189678497689,Honda,DEM
31,0.7,**results_full_domain_appears_MapsLocations,10,10,0.55,0.2,0.9,4.5,20,GOP,DEM,0.0006237457011994752,Chase Bank,DEM
32,0.2,results_full_domain_appears_MapsLocations,10,10,0.1,0.0,0.2,inf,20,GOP,DEM,0.16785065605707492,Barack Obama,DEM
33,0.4,results_full_domain_appears_MapsLocations,10,10,0.4,0.2,0.6,3.0,20,GOP,DEM,0.07459169984478176,United States Department of Veterans Affairs,DEM
34,0.3,results_full_domain_appears_MapsLocations,10,10,0.85,0.7,1.0,1.43,20,GOP,DEM,0.08112618884584044,Walmart,DEM
35,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,GOP,DEM,,Bank of America,
36,0.9,**results_full_domain_appears_facebook.com,10,10,0.45,0.9,0.0,inf,20,GOP,DEM,8.538051223166285e-06,McDonald's,GOP
37,0.6,*results_full_domain_appears_facebook.com,10,10,0.4,0.7,0.1,7.0,20,GOP,DEM,0.00481102818085498,Toyota,GOP
38,0.2,results_full_domain_appears_facebook.com,10,10,0.1,0.2,0.0,inf,20,GOP,DEM,0.16785065605707492,Hillary Clinton,GOP
39,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,GOP,DEM,,Wells Fargo,
40,0.3,results_full_domain_appears_facebook.com,10,10,0.85,1.0,0.7,1.43,20,GOP,DEM,0.08112618884584044,Pizza Hut,GOP
41,0.6,*results_full_domain_appears_facebook.com,10,10,0.7,1.0,0.4,2.5,20,GOP,DEM,0.005121072764272635,Domino's Pizza,GOP
42,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,GOP,DEM,,Amazon,
43,0.7,**results_full_domain_appears_facebook.com,10,10,0.55,0.9,0.2,4.5,20,GOP,DEM,0.0006237457011994753,Chevrolet,GOP
44,0.8,**results_full_domain_appears_facebook.com,10,10,0.6,1.0,0.2,5.0,20,GOP,DEM,0.0002024993220676408,Honda,GOP
45,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,GOP,DEM,,Barack Obama,
46,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,GOP,DEM,,Donald Trump,
47,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,GOP,DEM,,Walmart,
